Q50815532	2148-1148	0	2148-1148
Q50815530	2148-127X	0	2148-127X
Q50638537	2148-1997	0	2148-1997
Q50815529	2148-2357	0	2148-2357
Q50815528	2148-2446	0	2148-2446
Q50810704	2148-2586	2148-2586	0
Q50815526	2148-2624	0	2148-2624
Q50815525	2148-2896	0	2148-2896
Q50815524	2148-2969	0	2148-2969
Q50815522	2148-3043	0	2148-3043
Q50815521	2148-3124	0	2148-3124
Q50810703	2148-3620	2148-3620	2148-5402
Q50810702	2148-3647	2148-3647	0
Q50815520	2148-3809	0	2148-3809
Q50638733	2148-3868	0	2148-3868
Q50638805	2148-4139	0	2148-4139
Q50810701	2148-4147	2148-4147	2148-4155
Q50810700	2148-4287	2148-4287	2148-7189
Q50810699	2148-4902	2148-4902	2536-4553
Q50810698	2148-5631	2148-5631	2148-8134
Q50815519	2148-5704	0	2148-5704
Q50815518	2148-5917	0	2148-5917
Q50815517	2148-6905	0	2148-6905
Q50815515	2148-7456	0	2148-7456
Q50815514	2148-7847	0	2148-7847
Q50815635	2148-838X	0	2148-838X
Q50815634	2148-905X	0	2148-905X
Q50815633	2148-9173	0	2148-9173
Q50810697	2148-9300	2148-9300	2149-4428
Q50815632	2148-9378	0	2148-9378
Q50815630	2148-9580	0	2148-9580
Q50815628	2148-967X	0	2148-967X
Q50815627	2148-9696	0	2148-9696
Q50815625	2149-0120	0	2149-0120
Q50810696	2149-0678	2149-0678	2148-8843
Q50810695	2149-0910	2149-0910	0
Q50815624	2149-0996	0	2149-0996
Q50815622	2149-1135	0	2149-1135
Q50810694	2149-2352	2149-2352	2149-4592
Q50810693	2149-2646	2149-2646	0
Q50815621	2149-3596	0	2149-3596
Q50810795	2149-360X	2149-360X	2149-360X
Q50815620	2149-6838	0	2149-6838
Q50815619	2149-7168	0	2149-7168
Q50815618	2149-8229	0	2149-8229
Q50815617	2149-8245	0	2149-8245
Q50810794	2149-8393	2149-8393	2149-8407
Q50815616	2149-9063	0	2149-9063
Q50815614	2149-9373	0	2149-9373
Q50815613	2149-9543	0	2149-9543
Q50815612	2149-9608	0	2149-9608
Q50810793	2149-9659	2149-9659	2528-9462
Q50815611	2149-9748	0	2149-9748
Q50815610	2150-2668	0	2150-2668
Q50815609	2150-3974	0	2150-3974
Q50815608	2150-5381	0	2150-5381
Q50815607	2150-6477	0	2150-6477
Q50815606	2151-1896	0	2151-1896
Q50815604	2151-2612	0	2151-2612
Q50815603	2151-6014	0	2151-6014
Q50815602	2151-8629	0	2151-8629
Q50815601	2152-9043	0	2152-9043
Q50815600	2152-9620	0	2152-9620
Q50810792	2153-2648	2153-2648	0
Q50810791	2153-2710	2153-2710	0
Q50815599	2153-4314	0	2153-4314
Q50815598	2153-5914	0	2153-5914
Q50815597	2153-8999	0	2153-8999
Q50815596	2153-9065	0	2153-9065
Q50810790	2153-9669	2153-9669	2153-9677
Q50810789	2154-1353	2154-1353	2154-1361
Q50815594	2154-7149	0	2154-7149
Q50815593	2155-1162	0	2155-1162
Q50815592	2155-658X	0	2155-658X
Q50810787	2156-1397	2156-1397	2156-1400
Q50815591	2156-7808	0	2156-7808
Q50815590	2156-9614	0	2156-9614
Q50815589	2156-9703	0	2156-9703
Q50815587	2157-6254	0	2157-6254
Q26842216	2157-6580	0	2157-6580
Q50810786	2157-6874	2157-6874	2151-2744
Q50810785	2157-7129	2157-7129	0
Q50810784	2158-0510	2158-0510	2158-0529
Q50815586	2158-0669	0	2158-0669
Q50815585	2158-1401	0	2158-1401
Q50815584	2158-2025	0	2158-2025
Q50815583	2158-3897	0	2158-3897
Q50810783	2158-4044	2158-4044	2158-4052
Q50815582	2158-6179	0	2158-6179
Q50815581	2158-6195	0	2158-6195
Q50815580	2158-7051	0	2158-7051
Q12809378	2158-8708	0	2158-8708
Q50815579	2158-9151	0	2158-9151
Q50815578	2158-9232	0	2158-9232
Q50810782	2158-9666	2158-9666	2158-9674
Q50815697	2159-0303	0	2159-0303
Q50810781	2159-2411	2159-2411	2158-8724
Q50806923	2159-6743	2159-6743	0
Q50815695	2159-8118	0	2159-8118
Q50815694	2159-8126	0	2159-8126
Q50810779	2159-9904	2159-9904	2159-9912
Q50815693	2159-9920	0	2159-9920
Q50815691	2160-0104	0	2160-0104
Q50815690	2160-3855	0	2160-3855
Q50815689	2161-4083	0	2161-4083
Q50815688	2161-6590	0	2161-6590
Q50810778	2161-7201	2161-7201	1946-5319
Q50815687	2162-206X	0	2162-206X
Q50810777	2162-3104	2162-3104	2166-3750
Q50810776	2162-9242	2162-9242	0
Q50810775	2163-8144	2163-8144	1943-8036
Q50815685	2164-232X	0	2164-232X
Q50810774	2164-2540	2164-2540	2164-2559
Q50815684	2164-2583	0	2164-2583
Q50815683	2164-4578	0	2164-4578
Q50810773	2164-6678	2164-6678	0
Q50815682	2164-7666	0	2164-7666
Q50810772	2165-3151	2165-3151	2165-316X
Q50815681	2165-9214	0	2165-9214
Q50815680	2166-6644	0	2166-6644
Q50815679	2167-1257	0	2167-1257
Q50815677	2167-2415	0	2167-2415
Q50815676	2167-4787	0	2167-4787
Q50810771	2167-9045	2167-9045	2167-9053
Q50815675	2168-1325	0	2168-1325
Q50810770	2168-6408	2168-6408	0
Q50815674	2168-6734	0	2168-6734
Q50815673	2168-9083	0	2168-9083
Q50815671	2169-0812	0	2169-0812
Q50815669	2169-0847	0	2169-0847
Q50815668	2169-4435	0	2169-4435
Q50815667	2170-127X	0	2170-127X
Q50810769	2170-161X	2170-161X	0
Q50810768	2170-1652	2170-1652	2507-7627
Q50810767	2170-1768	2170-1768	0
Q50810766	2171-4959	2171-4959	0
Q50815666	2171-6080	0	2171-6080
Q50815665	2171-6315	0	2171-6315
Q50815664	2171-665X	0	2171-665X
Q50810765	2171-6897	2171-6897	2173-1616
Q50810764	2171-956X	2171-956X	2174-1131
Q50810763	2171-9594	2171-9594	0
Q50815663	2171-9624	0	2171-9624
Q50815662	2172-0150	0	2172-0150
Q50815659	2172-4784	0	2172-4784
Q50810762	2172-5934	2172-5934	2444-8524
Q50815660	2172-8690	0	2172-8690
Q50815658	2172-8801	0	2172-8801
Q50815657	2172-9077	0	2172-9077
Q50815655	2173-0040	0	2173-0040
Q50815654	2173-0695	0	2173-0695
Q50815653	2173-0822	0	2173-0822
Q50810761	2173-1276	2173-1276	0
Q50810760	2173-1292	2173-1292	2174-5145
Q50815651	2173-1950	0	2173-1950
Q50815650	2173-478X	0	2173-478X
Q50815649	2174-0135	0	2174-0135
Q50815648	2174-0178	0	2174-0178
Q50815647	2174-0410	0	2174-0410
Q50810759	2174-0747	2174-0747	0
Q50815646	2174-0798	0	2174-0798
Q50810758	2174-0992	2174-0992	2254-2728
Q50815645	2174-2464	0	2174-2464
Q50810757	2174-3681	2174-3681	0
Q50815643	2174-3835	0	2174-3835
Q50815642	2174-5218	0	2174-5218
Q50810756	2174-548X	2174-548X	0
Q50810755	2174-5609	2174-5609	0
Q50810754	2174-7148	2174-7148	2174-6753
Q50810753	2174-7210	2174-7210	0
Q50815641	2174-7245	0	2174-7245
Q50810752	2174-8144	2174-8144	2254-9625
Q50815639	2174-856X	0	2174-856X
Q50810751	2174-8659	2174-8659	0
Q50815638	2174-9515	0	2174-9515
Q50815637	2175-0556	0	2175-0556
Q50810750	2175-0947	2175-0947	0
Q50815771	2175-1609	0	2175-1609
Q50815770	2175-1803	0	2175-1803
Q50815769	2175-2168	0	2175-2168
Q50810749	2175-2753	2175-2753	0
Q50810748	2175-3369	2175-3369	0
Q50815766	2175-3423	0	2175-3423
Q50815765	2175-4977	0	2175-4977
Q50815764	2175-5027	0	2175-5027
Q50810747	2175-5604	2175-5604	0
Q50815763	2175-5787	0	2175-5787
Q50815761	2175-5825	0	2175-5825
Q50815760	2175-6058	0	2175-6058
Q50810746	2175-6163	2175-6163	0
Q50810745	2175-7429	2175-7429	2176-7912
Q50815759	2175-8042	0	2175-8042
Q50810744	2175-8581	2175-8581	0
Q50815758	2175-9391	0	2175-9391
Q50815755	2175-974X	0	2175-974X
Q50815754	2176-0756	0	2176-0756
Q50815753	2176-4573	0	2176-4573
Q50815752	2176-5782	0	2176-5782
Q50815751	2176-6142	0	2176-6142
Q50815750	2176-6231	0	2176-6231
Q50815749	2176-6649	0	2176-6649
Q50815747	2176-8099	0	2176-8099
Q50815746	2176-8412	0	2176-8412
Q50815745	2176-8501	0	2176-8501
Q50815744	2176-8552	0	2176-8552
Q50815743	2176-8846	0	2176-8846
Q50815742	2176-8943	0	2176-8943
Q50810855	2176-9036	2176-9036	0
Q50810854	2177-0360	2177-0360	2447-9896
Q50810853	2177-0409	2177-0409	2179-7137
Q50815741	2177-1383	0	2177-1383
Q50815739	2177-2789	0	2177-2789
Q50815737	2177-2886	0	2177-2886
Q50815736	2177-3807	0	2177-3807
Q50815735	2177-4293	0	2177-4293
Q50810852	2177-5087	2177-5087	0
Q50810851	2177-6083	2177-6083	2358-0917
Q50810850	2177-6288	2177-6288	0
Q50815734	2177-6830	0	2177-6830
Q50810849	2177-7675	2177-7675	2179-9067
Q50815733	2177-7691	0	2177-7691
Q50810848	2178-0013	2178-0013	2318-6917
Q50815731	2178-0080	0	2178-0080
Q50815730	2178-0463	0	2178-0463
Q50815729	2178-0471	0	2178-0471
Q50815728	2178-079X	0	2178-079X
Q50815727	2178-1176	0	2178-1176
Q50810847	2178-1702	2178-1702	2317-9651
Q50815726	2178-1974	0	2178-1974
Q50815725	2178-2229	0	2178-2229
Q50810846	2178-258X	2178-258X	2178-8359
Q50815723	2178-3640	0	2178-3640
Q50815721	2178-3748	0	2178-3748
Q50815720	2178-4582	0	2178-4582
Q50815719	2178-4884	0	2178-4884
Q50810845	2178-5198	2178-5198	2178-5201
Q50810844	2178-5880	2178-5880	0
Q50815718	2178-602X	0	2178-602X
Q50815717	2178-6259	0	2178-6259
Q50815716	2178-6267	0	2178-6267
Q50815715	2178-6283	0	2178-6283
Q50815714	2178-7638	0	2178-7638
Q50810843	2178-7689	2178-7689	2446-6298
Q50815713	2178-7719	0	2178-7719
Q50810841	2178-8332	2178-8332	0
Q50815712	2178-8839	0	2178-8839
Q50815710	2178-9010	0	2178-9010
Q50810840	2178-9061	2178-9061	0
Q50815836	2178-9770	0	2178-9770
Q50810839	2179-0019	2179-0019	0
Q50815835	2179-0612	0	2179-0612
Q50815833	2179-1074	0	2179-1074
Q50815832	2179-1465	0	2179-1465
Q50815831	2179-1902	0	2179-1902
Q50815830	2179-2739	0	2179-2739
Q50810838	2179-345X	2179-345X	2179-8214
Q50815828	2179-3514	0	2179-3514
Q50815827	2179-3565	0	2179-3565
Q50815826	2179-426X	0	2179-426X
Q50815825	2179-4456	0	2179-4456
Q50815824	2179-474X	0	2179-474X
Q50810837	2179-4960	2179-4960	1984-249X
Q50810836	2179-5037	2179-5037	0
Q50815821	2179-5746	0	2179-5746
Q50815820	2179-5800	0	2179-5800
Q50815819	2179-703X	0	2179-703X
Q50810833	2179-7064	2179-7064	1983-3636
Q50815818	2179-7331	0	2179-7331
Q50810831	2179-7692	2179-7692	0
Q50810830	2179-8095	2179-8095	2236-6725
Q50810829	2179-8338	2179-8338	2236-1677
Q50815816	2179-8435	0	2179-8435
Q50810828	2179-8966	2179-8966	0
Q50815815	2179-9571	0	2179-9571
Q50815813	2179-975X	0	2179-975X
Q50810827	2180-1053	2180-1053	0
Q50810826	2180-2726	2180-2726	0
Q50815812	2182-1054	0	2182-1054
Q50810825	2182-1097	2182-1097	0
Q50815810	2182-1267	0	2182-1267
Q50815809	2182-1372	0	2182-1372
Q50806952	2182-2069	2182-2069	2182-2077
Q50810824	2182-2360	2182-2360	2182-2379
Q50815808	2182-4339	0	2182-4339
Q50815807	2182-438X	0	2182-438X
Q50815806	2182-5580	0	2182-5580
Q50810823	2182-6951	2182-6951	2182-696X
Q50810822	2182-7796	2182-7796	2182-7788
Q50810821	2182-8539	2182-8539	2182-8725
Q50810820	2182-8547	2182-8547	2182-8717
Q50815805	2182-8830	0	2182-8830
Q50815804	2182-9535	0	2182-9535
Q50815803	2182-9543	0	2182-9543
Q50815801	2183-1335	0	2183-1335
Q50815800	2183-1750	0	2183-1750
Q50815799	2183-1912	0	2183-1912
Q50815798	2183-2234	0	2183-2234
Q50815797	2183-2463	0	2183-2463
Q50815796	2183-2803	0	2183-2803
Q50815794	2183-3311	0	2183-3311
Q50810819	2183-380X	2183-380X	2183-7201
Q50810818	2183-3869	2183-3869	2183-9956
Q50815792	2183-4938	0	2183-4938
Q50810817	2183-6396	2183-6396	2183-9522
Q50815791	2183-6663	0	2183-6663
Q50815790	2183-7635	0	2183-7635
Q50815788	2183-802X	0	2183-802X
Q50810816	2183-8135	2183-8135	2184-0628
Q50815787	2185-3762	0	2185-3762
Q50815786	2186-8662	0	2186-8662
Q50815785	2187-0594	0	2187-0594
Q50815783	2187-0608	0	2187-0608
Q50815782	2187-0764	0	2187-0764
Q50815781	2187-4905	0	2187-4905
Q50810814	2189-7247	2189-7247	2189-7255
Q50815780	2189-7948	0	2189-7948
Q50810813	2190-0582	2190-0582	0
Q2124223	2190-3328	0	2190-3328
Q50810812	2190-6335	2190-6335	0
Q50810811	2190-6807	2190-6807	0
Q50810810	2191-6411	2191-6411	0
Q50815779	2191-8236	0	2191-8236
Q50815778	2192-1121	0	2192-1121
Q50815777	2192-113X	0	2192-113X
Q50815775	2192-1962	0	2192-1962
Q50815774	2192-2608	0	2192-2608
Q50810809	2192-4457	2192-4457	0
Q50810808	2192-4880	2192-4880	0
Q50816101	2192-5372	0	2192-5372
Q50810807	2192-7081	2192-7081	2365-8592
Q50810806	2193-0856	2193-0856	2193-0864
Q50816100	2193-3472	0	2193-3472
Q50810804	2193-4169	2193-4169	0
Q50810803	2193-5343	2193-5343	2193-5351
Q26842826	2193-6536	0	2193-6536
Q50816099	2193-7052	0	2193-7052
Q50816098	2193-7281	0	2193-7281
Q50816096	2193-7532	0	2193-7532
Q50816095	2193-8636	0	2193-8636
Q50816094	2193-9012	0	2193-9012
Q50807076	2194-3907	2194-3907	0
Q50816093	2194-6434	0	2194-6434
Q50807083	2194-6825	2194-6825	2242-248X
Q50810802	2194-8305	2194-8305	2194-8313
Q50807094	2194-8771	2194-8771	2194-878X
Q50810801	2194-9042	2194-9042	2194-9050
Q50816092	2195-0008	0	2195-0008
Q50816090	2195-1721	0	2195-1721
Q50816089	2195-2116	0	2195-2116
Q50816088	2195-2701	0	2195-2701
Q50807103	2195-3228	2195-3228	2251-7715
Q50816087	2195-3325	0	2195-3325
Q50810800	2195-4194	2195-4194	2195-2248
Q50810907	2195-4372	2195-4372	0
Q50810906	2195-4496	2195-4496	0
Q50810905	2195-4771	2195-4771	2195-478X
Q50816086	2195-5212	0	2195-5212
Q50816085	2195-5468	0	2195-5468
Q50810904	2195-576X	2195-576X	0
Q50816167	2195-8831	0	2195-8831
Q50816083	2195-9706	0	2195-9706
Q50816082	2196-064X	0	2196-064X
Q50816081	2196-0739	0	2196-0739
Q50816080	2196-0763	0	2196-0763
Q50816079	2196-1107	0	2196-1107
Q50816077	2196-1166	0	2196-1166
Q50816076	2196-2804	0	2196-2804
Q25419727	2196-288X	0	2196-288X
Q50816075	2196-3258	0	2196-3258
Q50816072	2196-4092	0	2196-4092
Q50816073	2196-419X	0	2196-419X
Q50816070	2196-4351	0	2196-4351
Q50816069	2196-4807	0	2196-4807
Q50816068	2196-5420	0	2196-5420
Q50816067	2196-5633	0	2196-5633
Q50816066	2196-5641	0	2196-5641
Q50810903	2196-629X	2196-629X	0
Q50816065	2196-7091	0	2196-7091
Q50816063	2196-7822	0	2196-7822
Q50816062	2196-839X	0	2196-839X
Q50816061	2196-873X	0	2196-873X
Q50810902	2196-8888	2196-8888	2196-8896
Q50816060	2196-9663	0	2196-9663
Q50816059	2197-4225	0	2197-4225
Q50816057	2197-4284	0	2197-4284
Q50816056	2197-4314	0	2197-4314
Q50816055	2197-5248	0	2197-5248
Q50816053	2197-649X	0	2197-649X
Q50816052	2197-6678	0	2197-6678
Q50816051	2197-6775	0	2197-6775
Q50816050	2197-7909	0	2197-7909
Q50816049	2197-8581	0	2197-8581
Q50807113	2197-8638	2197-8638	2197-8646
Q50816048	2197-8670	0	2197-8670
Q50816047	2197-9847	0	2197-9847
Q50816046	2198-0306	0	2198-0306
Q50816045	2198-0802	0	2198-0802
Q50816043	2198-2635	0	2198-2635
Q50816166	2198-2791	0	2198-2791
Q50816164	2198-3534	0	2198-3534
Q50816163	2198-4115	0	2198-4115
Q50816162	2198-4999	0	2198-4999
Q50816161	2198-5944	0	2198-5944
Q50816160	2198-994X	0	2198-994X
Q50816159	2199-1197	0	2199-1197
Q50816157	2199-2002	0	2199-2002
Q50816156	2199-2754	0	2199-2754
Q50816155	2199-3408	0	2199-3408
Q50810901	2199-3971	2199-3971	2199-398X
Q50816154	2199-4730	0	2199-4730
Q50816152	2199-6504	0	2199-6504
Q50810900	2199-6687	2199-6687	2199-6679
Q50816151	2199-8531	0	2199-8531
Q50810899	2199-8981	2199-8981	2199-899X
Q50807121	2200-3592	2200-3592	2200-3452
Q50810898	2200-4904	2200-4904	2200-7571
Q50816150	2201-1919	0	2201-1919
Q50816149	2201-5655	0	2201-5655
Q50816148	2201-7208	0	2201-7208
Q50816147	2201-7275	0	2201-7275
Q50816146	2202-5677	0	2202-5677
Q50816145	2202-6169	0	2202-6169
Q50810897	2202-7998	2202-7998	2202-8005
Q50816144	2202-9451	0	2202-9451
Q50816140	2202-946X	0	2202-946X
Q50816142	2202-9478	0	2202-9478
Q50816141	2203-1413	0	2203-1413
Q50816139	2203-2908	0	2203-2908
Q50816138	2203-4692	0	2203-4692
Q50816137	2203-4714	0	2203-4714
Q50816134	2203-5826	0	2203-5826
Q50816133	2203-6156	0	2203-6156
Q50816131	2203-7543	0	2203-7543
Q50807132	2204-2482	2204-2482	0
Q50816130	2204-2504	0	2204-2504
Q50816129	2204-9029	0	2204-9029
Q50816126	2205-0795	0	2205-0795
Q50816125	2205-3166	0	2205-3166
Q50810896	2205-5258	2205-5258	0
Q50816124	2205-5975	0	2205-5975
Q50816123	2206-0596	0	2206-0596
Q50816122	2207-1415	0	2207-1415
Q50816120	2207-3744	0	2207-3744
Q50816118	2210-8327	0	2210-8327
Q50810895	2210-8491	2210-8491	2210-8505
Q50816117	2211-0879	0	2211-0879
Q50816116	2211-3797	0	2211-3797
Q50816115	2211-419X	0	2211-419X
Q50816113	2211-5242	0	2211-5242
Q50807146	2211-6249	2211-6249	2211-6257
Q50816112	2211-7946	0	2211-7946
Q50816111	2212-0947	0	2212-0947
Q50816110	2212-0963	0	2212-0963
Q50816109	2212-0971	0	2212-0971
Q26842683	2212-1374	0	2212-1374
Q50807141	2212-3202	2212-3202	2214-7233
Q50816108	2212-3717	0	2212-3717
Q50816107	2212-540X	0	2212-540X
Q50807154	2212-5884	2212-5884	2212-5892
Q50816106	2212-6252	0	2212-6252
Q50816231	2212-6821	0	2212-6821
Q50807165	2212-9774	2212-9774	0
Q50810894	2212-9790	2212-9790	0
Q50816230	2213-0209	0	2213-0209
Q50816229	2213-0969	0	2213-0969
Q50810893	2213-302X	2213-302X	2213-3038
Q50810892	2213-3070	2213-3070	0
Q50810891	2213-4220	2213-4220	0
Q50816228	2213-4530	0	2213-4530
Q50816226	2213-5316	0	2213-5316
Q50816225	2213-7459	0	2213-7459
Q50816224	2213-7653	0	2213-7653
Q50816223	2213-9567	0	2213-9567
Q50816222	2213-9621	0	2213-9621
Q50816221	2214-0085	0	2214-0085
Q50807174	2214-1324	2214-1324	2214-1332
Q50816220	2214-1391	0	2214-1391
Q50816219	2214-157X	0	2214-157X
Q50810890	2214-191X	2214-191X	0
Q50816218	2214-3173	0	2214-3173
Q50807185	2214-3882	2214-3882	0
Q50816217	2214-4234	0	2214-4234
Q50816212	2214-4625	0	2214-4625
Q50816215	2214-5095	0	2214-5095
Q50816211	2214-5419	0	2214-5419
Q50816210	2214-5818	0	2214-5818
Q50816208	2214-594X	0	2214-594X
Q50816207	2214-6571	0	2214-6571
Q50816206	2214-6636	0	2214-6636
Q50816205	2214-6873	0	2214-6873
Q50816203	2214-7160	0	2214-7160
Q50810889	2214-8450	2214-8450	0
Q50816202	2214-854X	0	2214-854X
Q50816204	2214-9147	0	2214-9147
Q50810888	2214-9910	2214-9910	2213-0624
Q50816201	2215-0986	0	2215-0986
Q50810887	2215-1222	2215-1222	2213-0217
Q50810886	2215-2253	2215-2253	2215-3934
Q50816200	2215-2741	0	2215-2741
Q50816196	2215-275X	0	2215-275X
Q50810885	2215-2989	2215-2989	2215-2466
Q50810884	2215-3292	2215-3292	1409-469X
Q50816195	2215-3373	0	2215-3373
Q50810883	2215-342X	2215-342X	2215-4558
Q50816194	2215-4507	0	2215-4507
Q50810882	2215-910X	2215-910X	0
Q50816193	2215-9312	0	2215-9312
Q50810881	2216-0159	2216-0159	0
Q50810880	2216-0353	2216-0353	2216-0388
Q50810879	2216-0973	2216-0973	2346-3414
Q50816192	2216-1201	0	2216-1201
Q15750616	2217-2521	0	2217-2521
Q50810878	2217-379X	2217-379X	2217-9860
Q50816191	2217-4257	0	2217-4257
Q50810877	2217-4478	2217-4478	2217-4605
Q50810876	2217-5369	2217-5369	2217-5660
Q50810875	2217-7337	2217-7337	2406-2006
Q50810874	2217-8139	2217-8139	2335-0229
Q50810873	2217-8309	2217-8309	2217-8333
Q50810871	2217-8961	2217-8961	0
Q50810870	2217-902X	2217-902X	2560-3078
Q50810869	2217-9666	2217-9666	2406-1654
Q50810868	2217-9739	2217-9739	2560-3353
Q50810867	2217-995X	2217-995X	0
Q50816190	2218-1997	0	2218-1997
Q50810866	2218-2705	2218-2705	2519-7924
Q50816189	2218-3639	0	2218-3639
Q50816188	2218-4384	0	2218-4384
Q26842040	2218-6050	2218-6050	0
Q50810865	2218-6581	2218-6581	0
Q50816186	2219-5467	0	2219-5467
Q50816185	2219-6838	0	2219-6838
Q50810864	2219-6994	2219-6994	0
Q50810863	2219-8229	2219-8229	2224-0136
Q50810862	2219-8342	2219-8342	0
Q50816184	2219-8857	0	2219-8857
Q50816183	2220-3796	0	2220-3796
Q50816288	2220-5772	0	2220-5772
Q50816181	2220-6140	0	2220-6140
Q50816180	2220-721X	0	2220-721X
Q50816179	2220-7333	0	2220-7333
Q50810861	2220-7619	2220-7619	2313-7398
Q50806972	2220-8879	2220-8879	0
Q50816178	2220-9212	0	2220-9212
Q50810860	2220-9352	2220-9352	2306-6784
Q50810859	2220-9506	2220-9506	2414-0473
Q50816175	2221-1152	0	2221-1152
Q50810858	2221-1527	2221-1527	2311-7052
Q50816174	2221-2434	0	2221-2434
Q50816173	2221-2590	0	2221-2590
Q50810857	2221-2698	2221-2698	0
Q50810958	2221-3279	2221-3279	2412-4990
Q50810957	2221-5948	2221-5948	2222-7431
Q50810956	2221-6189	2221-6189	0
Q50806988	2221-6529	2221-6529	2223-8379
Q50810955	2221-8785	2221-8785	2413-0109
Q50810954	2222-0712	2222-0712	2311-1186
Q50816172	2222-081X	0	2222-081X
Q50810953	2222-1468	2222-1468	2411-4634
Q50810952	2222-2332	2222-2332	0
Q50810951	2222-2693	2222-2693	2222-4629
Q50810950	2222-4203	2222-4203	0
Q50810949	2222-5196	2222-5196	0
Q50810948	2222-5501	2222-5501	0
Q50810947	2222-551X	2222-551X	0
Q50816171	2222-6931	0	2222-6931
Q50810946	2222-8586	2222-8586	2415-7627
Q50810945	2222-8721	2222-8721	2413-0443
Q50810944	2222-8896	2222-8896	2409-1782
Q50810943	2223-0386	2223-0386	2309-9003
Q50816287	2223-1773	0	2223-1773
Q50816286	2223-2516	0	2223-2516
Q50810942	2223-4721	2223-4721	2076-0299
Q50816285	2223-506X	0	2223-506X
Q50810941	2223-5329	2223-5329	2226-809X
Q50810940	2223-6686	2223-6686	2409-0662
Q50810939	2223-7038	2223-7038	2226-4116
Q50810938	2223-7674	2223-7674	2223-7682
Q50810937	2223-7690	2223-7690	2223-7704
Q50816283	2223-814X	0	2223-814X
Q50810936	2223-8174	2223-8174	2522-6126
Q50816282	2223-859X	0	2223-859X
Q50810935	2223-9022	2223-9022	2541-8017
Q50810934	2223-9170	2223-9170	2226-7220
Q50810933	2223-9375	2223-9375	2308-4928
Q50816281	2223-957X	0	2223-957X
Q50810932	2224-0551	2224-0551	2307-1168
Q50816280	2224-0616	0	2224-0616
Q50810931	2224-0721	2224-0721	2307-1427
Q50810930	2224-1507	2224-1507	2307-1133
Q50816279	2224-2643	0	2224-2643
Q50816278	2224-2708	0	2224-2708
Q50816277	2224-4255	0	2224-4255
Q50810929	2224-4263	2224-4263	0
Q50816276	2225-1146	0	2225-1146
Q50810928	2225-1154	2225-1154	0
Q50816275	2225-4676	0	2225-4676
Q50810927	2225-5486	2225-5486	2226-9010
Q50810926	2225-5648	2225-5648	0
Q50810925	2225-5818	2225-5818	2309-9992
Q50810924	2225-6733	2225-6733	0
Q50810923	2225-7136	2225-7136	2304-0335
Q50810922	2226-1184	2226-1184	0
Q50810921	2226-1494	2226-1494	2500-0373
Q50810919	2226-3063	2226-3063	2227-9555
Q50810918	2226-3780	2226-3780	2312-8372
Q50810917	2226-4108	2226-4108	2227-8508
Q50816273	2226-4310	0	2226-4310
Q50816272	2226-471X	0	2226-471X
Q50810916	2226-5260	2226-5260	2311-6986
Q1943831	2226-5538	2226-5538	0
Q50810915	2226-5856	2226-5856	0
Q50816271	2226-6143	0	2226-6143
Q50810914	2226-6704	2226-6704	2411-6564
Q50810913	2226-6739	2226-6739	2414-0082
Q50810912	2226-910X	2226-910X	2310-1202
Q50810911	2226-9231	2226-9231	2078-1458
Q50816270	2226-9339	0	2226-9339
Q50810910	2227-1031	2227-1031	2414-0392
Q50810909	2227-2895	2227-2895	2313-0059
Q50810908	2227-2917	2227-2917	2500-154X
Q50811009	2227-2925	2227-2925	0
Q50816269	2227-5304	0	2227-5304
Q50816268	2227-6068	0	2227-6068
Q50811008	2227-6394	2227-6394	0
Q50807206	2227-6688	2227-6688	2304-9316
Q50811007	2227-7072	2227-7072	0
Q50807212	2227-7099	2227-7099	0
Q50811006	2227-7102	2227-7102	0
Q50811005	2227-7242	2227-7242	0
Q50816266	2227-7390	0	2227-7390
Q50816265	2227-9059	0	2227-9059
Q50816264	2228-0596	0	2228-0596
Q20529522	2228-2009	2228-2009	2228-2017
Q50811004	2228-5105	2228-5105	2228-7329
Q50811003	2228-5210	2228-5210	2322-2182
Q50811002	2228-5253	2228-5253	2588-3615
Q50811001	2228-5741	2228-5741	2228-5733
Q50807220	2228-5970	2228-5970	2228-5547
Q50807228	2228-6225	2228-6225	2228-6233
Q50816263	2228-6403	0	2228-6403
Q50811000	2228-6780	2228-6780	2322-4738
Q50810999	2228-6829	2228-6829	2423-3943
Q15753435	2228-7019	2228-7019	2228-7027
Q50816262	2228-7094	0	2228-7094
Q50810998	2228-7280	2228-7280	2228-7299
Q50816261	2228-7469	0	2228-7469
Q50807238	2228-7566	2228-7566	2251-7316
Q50810997	2228-7604	2228-7604	2383-3084
Q50810996	2228-7647	2228-7647	2476-6968
